PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
1 200 TND,À louer appartement S1 meublé,"Cité Ennasr 2, Ariana Ville","['50 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Climatisation', 'Chauffage central']","À LOUER  Appartement S1 meublé à Ennaser 2 - chauffé et climatisé avec une place de parking sous-sol
Longue durée. Disponible Avril 2026.
Séjour équipé d'une télévision avec IPTV et de la fibre optique avec accès à un balcon sur la cour de la résidence
Cuisinette indépendante équipée: Four électrique encastrable, plaque de cuisson à gaz de ville, un réfrigérateur et éléments de rangement.
Chambre à coucher: lit double et un dressing.
Climatiseur...",https://www.mubawab-media.com/ad/8/199/104F/h/att.q9_56r9At-0nXPDXcBTSZ87r4Wy0msq5-Xae9EtKsmE_80852978.avif
900 TND,Appartement S1 à louer à riadh landalous,"Riadh al Andalous, Ariana Ville","['67 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'TV', 'Internet']","JUST ON TIME IMMO met pour la location un appartement S1 à riadh landalous.
Il se compose comme suit :
Un salon 
Un balcon
Une kitchenette équipée (P.H)
Une SDD
Une chambre à coucher
L’appartement est équipé par un chauffage central une climatisation split et un dressing
Pour plus d’informations :29.667.274 ou 29.667.106",https://www.mubawab-media.com/ad/8/195/778F/h/WhatsApp%20Image%202025-07-12%20%C3%A0%2019.47.25_82e6d96e_80822005.avif
1 350 TND,S2 a louer,"Riadh al Andalous, Ariana Ville","['87 m²', '1 Pièce', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Chambre rangement', 'Meublé', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet']","À Louer : Appartement Meublé à Riadh andalous 
À louer un bel appartement meublé situé au 2ème étage d'une résidence sécurisée et calme de 6 étages, avec deux ascenseurs.

L'appartement se compose de :

2 chambres confortables
Un salon spacieux
3 climatiseurs
Chauffage central
La résidence est située dans un quartier paisible et sécurisé, idéal pour vivre en toute tranquillité.
Localisation : Rue Assad Ibn El Fourat, Cité La Gazelle, Ariana 

Pou...",https://www.mubawab-media.com/ad/8/190/359F/h/photo_00_80766141.avif
7 500 TND,Duplex s5 haut standing,"Cité Ennasr 2, Ariana Ville","['400 m²', '6 Pièces', '4 Chambres', '4 Salles de bains']","['Terrasse', 'Chambre rangement', 'Climatisation']","A Louer Duplex De prestige

**Rez-de-chaussée Meublé :

Salon spacieux avec grand terrasse

Cuisine moderne équipée (plaque, hotte, four, séchoir)

Suite Invités ou Suite Parentale

Salle deau invités

**À létage :

Suite parentale avec dressing et salle de douche

2 chambres

Salle de bain commune


Équipements luxe inclus : climatisation, chauffage central,, résidence gardée, place de parking

Nous sommes très heureux de bien vous accueillir da...",https://www.mubawab-media.com/ad/8/186/095F/h/photo_0_80722837.avif
600 TND,Bel appartement en location à Cité Ennouzha. 2 belles chambr...,"Cité Ennouzha, Ariana Ville","['85 m²', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Vue sur les montagnes', 'Chambre rangement', 'Climatisation']","Appartement à louer idéalement placé.
Prix 600 TND.
2 chambres, 1 salle de bains, 85 m².
4ème étage.
Moins de 30 ans.
Revêtement: Carrelage.
Climatisation.

Cet appartement est à louer à Cité Ennouzha, Ariana Ville.
Superbe terrasse",https://www.mubawab-media.com/ad/8/185/909F/h/1_80721080.avif
600 TND,Appartement 2S cité Ennozha Ariana,"Cité Ennouzha, Ariana Ville","['86 m²', '2 Chambres', '1 Salle de bain']",['Ascenseur'],"Louez l'appartement de vos rêves.
Prix 600 TND.
2 chambres, 1 salle de bains, surface 85 m².
4ème étage.
Moins de 30 ans.
Revêtement: Carrelage.
Superbe balcon.

Venez découvrir cet appartement en location à Cité Ennouzha, Ariana Ville.
Climatisation.
Gaz de ville, chauffe eau",https://www.mubawab-media.com/ad/8/184/788F/h/1000011461_80710334.avif
1 500 TND,App s2 ennasr,"Cité Ennasr 2, Ariana Ville","['98 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Animaux domestiques autorisés']",Particulier met en location  pour un jeune couple marié un luxueux appartement S2 de haut standing au 3éme étage (avec double ascenseur) 97m² peu habité ( 3 ans)  situé dans une résidence récente et bien surveillée sur l’avenue Hédi Nouira Ennasr II,https://www.mubawab-media.com/ad/8/184/614F/h/FB_IMG_1752991352962_80708844.avif
1 500 TND,Appartement S2 avec jardin à jardin d'el Menzah 2,"Les Jardins d'El Menzah 2, Ariana Ville","['130 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Four']","A louer appartement S2 avec jardin  cellier aux  jardin d’el menzah 2 

emplacement :jardin d’el menzah 2
l'appartement au rdc avec jardin

composition
salon spacieux avec jardin
deux chambres à coucher l 'une avec jardin
salle de bain
cuisine équipée plaque et aménagée
chauffage central
climatiseurs
place de parking pour 2 petites voitures
cellier

loyer 1500 dt/mois y compris frais de syndic

Contactez-nous pour une visite",https://www.mubawab-media.com/ad/8/182/644F/h/1000042783_80689046.avif
1 500 TND,Location APP S2 Ennasr II,"Cité Ennasr 2, Ariana Ville","['97 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Climatisation', 'Chauffage central', 'Cuisine équipée']","Particulier met en location  pour un jeune couple marié un luxueux appartement S2 de haut standing au 3éme étage (avec double ascenseur) 97m² peu habité ( 3 ans)  situé dans une résidence récente et bien surveillée sur l’avenue Hédi Nouira Ennasr II.
L’appartement se compose de :
	Un salon avec balcon sans vis-à-vis.
	une moderne cuisine équipée par four plaque et hotte, climatiseur - avec séchoir.
	une  chambre à coucher avec dressing
	une chamb...",
Prix à consulter,Ennasr à louer agréable étage de villa,"Cité Ennasr 2, Ariana Ville","['200 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']",['Cuisine équipée'],"Ennasr à louer joli étage de villa bien situé composé de 
Un salon salle à manger 
3 chambres à coucher 
SDB
Sde
Cuisine équipée 
Climatisation 
Chauffage central",
1 200 TND,Ppartemet meublé a El manzeh 7bis,"El Menzah 7, Ariana Ville","['83 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Concierge', 'Meublé', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","a louer appartemet s1 meublé a El-manzeh 7bis residence Amna, une résidence
chic, calme et sécurisée, ascenseur, proche de toutes commodités. composé
d'une chambres a coucher avec un grand balcon, un grand salon, salle de bain,
cuisine équipée avec séchoir. l'appartement se situe aux 3éme étage chauffage
centrale et climatiseurs installé, minimum de durée de location : 6 mois ou
plus loyer: 1200 dt par mois.
Détails Spécifiques: Surface Habitable...",
1 700 TND,A Louer Appartement S2 Ennasr2,"Cité Ennasr 2, Ariana Ville","['2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Lotus Immo Tunis vous propose à la location longue durée un  appartement S2 meublé, situé à Ennasr 2, au sein d’une résidence ,élégante et sécurisée. 
Espace jour :
L’appartement offre un salon lumineux, sublimé par de grandes baies vitrées qui ouvrent sur un balcon. La cuisine ouverte, moderne .
Espace nuit :
La partie nuit se compose de deux chambres à coucher bien orientées, équipées de dressings intégrés, assurant confort et fonctionnalit...",
Prix à consulter,À louer S2 à Ennasr,"Cité Ennasr 2, Ariana Ville","['100 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Four']","L’agence modern immo met en location une appartement S2 situé dans une belle résidence sécurisée.
Il est composé d’un salon avec balcon, une cuisine équipée qui ouvre sur un séchoir, deux chambres à coucher et une salle de bain commune.
il est équipé d’un chauffage central et de deux climatiseurs.
Une place de parking au sous-sol sol est disponible.
Pour plus d’informations veuillez nous contacter: 29 56 22 56 / 20 70 70 78",
Prix à consulter,À louer villa jumelée à Ennasr,"Cité Ennasr 2, Ariana Ville","['300 m²', '6 Pièces', '4 Chambres', '3 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Entre-seul', 'Climatisation', 'Chauffage central', 'Porte blindée', 'Cuisine équipée']","L’agence modern immo met en location une villa jumelée S5 situé dans un quartier résidentiel à Ennasr 2.
il est composé au rdc d’un grand salon qui ouvre sur une terrasse, un séjour, une salle d’eau avec douche et une cuisine équipée.
À l’étage on trouve quatre chambres à coucher dont une suite parentale et une salle de bain commune.
Pour plus d’informations veuillez nous contacter: 29 56 22 56 / 20 70 70 78",https://www.mubawab-media.com/ad/8/138/439F/h/IMG_8801_80233199.avif
1 200 TND,A Louer Appartement S1 à Jinen Ennaser,"Ariana, Ariana Ville","['70 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central']",Agence VALIMMO met a votre disposition un appartement s1 jamais habitée à jinen Ennaser de typologie S1 dans une résidence toute récente et qui abrite le 4éme étage.  Composé comme suit  - Spacieux salon ouvert sur un balcon - Cuisine bien aménagée et équipée. - Une salle de bain avec cabine de douche. - Une chambre avec dressing.  L’appartement est muni de chauffage central climatisation split-system. -  Une place de Parking est à disposition  L...,https://www.mubawab-media.com/ad/8/131/674F/h/thumb_1077516_property_large_80163968.avif
Prix à consulter,A Louer une Villa harmonieuse à EL MENZAH7,"El Menzah 7, Ariana Ville","['620 m²', '6 Pièces', '6 Chambres', '4 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Climatisation', 'Chauffage central', 'Porte blindée', 'Cuisine équipée']",L’agence MODERN IMMO vous propose à la location une Villa d’une Superficie de 620m2 qui offre un mariage parfait entre la modernité et l’héritage culturel offrant un espace à la fois raffiné et accueillant. Avec son grand jardin qui fait le tour de la Villa et un garage pour trois voitures avec une porte automatique Un Rez de jardin avec Un S2 Un Rdc qui est composé d’un grand salon salle à manger un séjour une salle d’eau avec douche à l’italien...,https://www.mubawab-media.com/ad/8/043/124F/h/thumb_959204_property_large_79288802.avif
Prix à consulter,Riadh el andalous; à louer appt s2 neuf,"Riadh al Andalous, Ariana Ville","['120 m²', '4 Pièces', '2 Chambres', '2 Salles de bains']","['Climatisation', 'Chauffage central']","RIADH EL ANDALOUS, à Louer JOLI appartement  neuf  Jamais habité dans une résidence bien située composé de :
 un salon salle à manger avec balcon
2 chambres à coucher  avec dressings
 SDE avec douche
 une cuisine bien équipée avec séchoir
 SDE
 chauffage central
climatisation
place de parking 
Contactez agence building négoce",https://www.mubawab-media.com/ad/8/064/215F/h/471300876_10232008028520825_4526683149791921088_n_79501026.avif
À partir de316 100 TND,Résidence Floria - Cité el Ghazela,"Cité el Ghazela, Raoued","['Haut standing', 'En cours de construction', 'Livraison:\n\t\t\t\t\t\t\t\t\t\tfévrier 2026']","['Climatisation', 'Chauffage central']",le projet immobilier résidence floria est un complexe immobilier à usage d'habitation composé d'appartements et duplex de moyen standing amélioré de type  s+2 et s+3 répartis sur 6 blocs de 6 étages,https://www.mubawab-media.com/ad/8/039/352F/h/thumb_954939_property_large_79251393.avif
1 000 TND,A Louer Appartement S1 à Jardin d'el Menzah,"Les Jardins d'El Menzah 2, Ariana Ville","['85 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Climatisation', 'Chauffage central']",Agence VALIMMO met à votre disposition un appartement S1 HS à Jardin D’el Menzah 2. Cet appartement se compose comme suit   - Un Salon. - Une chambre a coucher avec Balcon et Dressing. - Une cuisine bien équipée ( PHF). - Une salle de bain avec cabine de douche. - -L’appartement muni de chauffage central climatisation split system. - Une place de parking sous sol. - Pour plus d’informations n’hésitez pas de nous contacter,https://www.mubawab-media.com/ad/8/018/178F/h/thumb_927933_property_large_79045557.avif
1 400 TND,A Louer Appartement S2 HS à Jardin d'el Menzah 2,"Les Jardins d'El Menzah 2, Ariana Ville","['125 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']",Agence Valimmo met à votre disposition un appartement S2 à Jardin d’el Menzah 2. Cet appartement se compose comme suit Salon avec balcon Cuisine bien aménagée et équipée (PHFMicri-onde) avec séchoir Point d’eau pour les invitées Deux chambres à coucher avec dressing Salle de bain avec baignoire L’appartement muni de chauffage central et climatisation split system Une place de parking sous-sol Pour plus d’informations n’hésitez pas de nous contact...,https://www.mubawab-media.com/ad/8/008/581F/h/thumb_915880_property_large_78949876.avif
1 900 TND,A louer Appartement S3 à Cité Ennasr,"Cité Ennasr 2, Ariana Ville","['145 m²', '1 Pièce', '3 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Piscine', 'Chambre rangement', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Agence VALIMMO met à votre disposition un appartement très haut standing et jamais habité en S2 dans un quartier calme et sécurisée à cité Ennasr . 
Cet appartement se compose comme suit  : 
-Un salon avec une terrasse 
 -Une cuisine équipée et aménagée  
-Une suite parental  
-Deux chambre avec dressing  
L’appartement est muni d’un chauffage central et d’une climatisation split  
Une place de parking sous sol est disponible. 
Pour plus...",https://www.mubawab-media.com/ad/8/008/523F/h/thumb_915807_property_large_78949272.avif
3 200 TND,A louer Triplex en S4 avec piscine à Jardin d'El,"Les Jardins d'El Menzah 2, Ariana Ville","['350 m²', '2 Pièces', '4 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Piscine', 'Chambre rangement', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Réfrigérateur', 'Four']","Agence VALIMMO met à votre disposition un Triplex en S4 dans un quartier calme et sécurisée à Jardin d’El Menzeh 2.
 Le triplex se compose comme suit :

   -Un grand salon ouvrant sur le jardin et une piscine  
   -Cuisine équipée et aménagée  
   -Un point d’eau invitée  

Au 1er étage :
   -Une suite parental  
   -Deux chambre avec dressing  

Au 2 eme étage :
-Un palier privée pour les invitées  

Le triplex est muni de chauffag...",https://www.mubawab-media.com/ad/8/007/073F/h/thumb_914253_property_large_78933147.avif
3 500 TND,A louer Triplex en S3 avec piscine à Jardin d'El,"Les Jardins d'El Menzah 2, Ariana Ville","['350 m²', '3 Pièces', '3 Chambres', '1 Salle de bain']",[],"Agence VALIMMO met à votre disposition un Triplex en S3 dans un quartier calme et sécurisée à jardin d’el Menzeh 2 . 
Cette villa est bâtie sur un terrain de 325m² et se compose comme suit   
Au RDC :
Un salon bien lumineux avec ses baies vitrées ouvrant sur l’espace extérieur arboré une chambre séjour un point d’eau invitée cuisine aménagée avec îlot central et équipée ( Plaque hotte Four micro-onde/ machine à vaisselle/ réfrigérateur) bien s...",https://www.mubawab-media.com/ad/7/941/524F/h/gallery_78276494.avif
